index,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Voltage,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Current,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Charge_Capacity,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,Discharge_Capacity
891,103726.149372,600.003,12,3,4.35791969299316,103726.149372,600.003,12,3,3.25997543334961,103726.149372,600.003,12,3,0.599901497364044,103726.149372,600.003,12,3,1.25193555522429E-09
892,103846.152272,720.0059,12,3,4.38523006439209,103846.152272,720.0059,12,3,3.25998497009277,103846.152272,720.0059,12,3,0.708571016788483,103846.152272,720.0059,12,3,1.25193555522429E-09
893,103966.150272,840.0039,12,3,4.40002727508545,103966.150272,840.0039,12,3,3.1386833190918,103966.150272,840.0039,12,3,0.816143453121185,103966.150272,840.0039,12,3,1.25193555522429E-09
894,104086.151572,960.0052,12,3,4.40004920959473,104086.151572,960.0052,12,3,2.92400932312012,104086.151572,960.0052,12,3,0.917151033878326,104086.151572,960.0052,12,3,1.25193555522429E-09
895,104206.147072,1080.0007,12,3,4.39999103546143,104206.147072,1080.0007,12,3,2.72599220275879,104206.147072,1080.0007,12,3,1.01127851009369,104206.147072,1080.0007,12,3,1.25193555522429E-09
896,104326.148372,1200.002,12,3,4.39997863769531,104326.148372,1200.002,12,3,2.54983139038086,104326.148372,1200.002,12,3,1.09915888309479,104326.148372,1200.002,12,3,1.25193555522429E-09
897,104446.150072,1320.0037,12,3,4.40001583099365,104446.150072,1320.0037,12,3,2.39801406860352,104446.150072,1320.0037,12,3,1.18155813217163,104446.150072,1320.0037,12,3,1.25193555522429E-09
898,104566.147772,1440.0014,12,3,4.39997673034668,104566.147772,1440.0014,12,3,2.26365661621094,104566.147772,1440.0014,12,3,1.25916934013367,104566.147772,1440.0014,12,3,1.25193555522429E-09
899,104686.149772,1560.0034,12,3,4.40002727508545,104686.149772,1560.0034,12,3,2.14216613769531,104686.149772,1560.0034,12,3,1.33256590366364,104686.149772,1560.0034,12,3,1.25193555522429E-09
900,104806.148472,1680.0021,12,3,4.39993190765381,104806.148472,1680.0021,12,3,2.03403091430664,104806.148472,1680.0021,12,3,1.40212595462799,104806.148472,1680.0021,12,3,1.25193555522429E-09
901,104926.148072,1800.0017,12,3,4.4000301361084,104926.148072,1800.0017,12,3,1.93932342529297,104926.148072,1800.0017,12,3,1.46832156181335,104926.148072,1800.0017,12,3,1.25193555522429E-09
902,105046.149472,1920.0031,12,3,4.4000129699707,105046.149472,1920.0031,12,3,1.84833908081055,105046.149472,1920.0031,12,3,1.53142035007477,105046.149472,1920.0031,12,3,1.25193555522429E-09
903,105166.147472,2040.0011,12,3,4.39996814727783,105166.147472,2040.0011,12,3,1.7652416229248,105166.147472,2040.0011,12,3,1.59160673618317,105166.147472,2040.0011,12,3,1.25193555522429E-09
904,105286.150572,2160.0042,12,3,4.39999580383301,105286.150572,2160.0042,12,3,1.68781757354736,105286.150572,2160.0042,12,3,1.64914035797119,105286.150572,2160.0042,12,3,1.25193555522429E-09
905,105406.151272,2280.0049,12,3,4.39997673034668,105406.151272,2280.0049,12,3,1.61660385131836,105406.151272,2280.0049,12,3,1.70420575141907,105406.151272,2280.0049,12,3,1.25193555522429E-09
906,105526.147972,2400.0016,12,3,4.39996814727783,105526.147972,2400.0016,12,3,1.54858112335205,105526.147972,2400.0016,12,3,1.75696063041687,105526.147972,2400.0016,12,3,1.25193555522429E-09
907,105646.151772,2520.0054,12,3,4.40003871917725,105646.151772,2520.0054,12,3,1.4838399887085,105646.151772,2520.0054,12,3,1.80750799179077,105646.151772,2520.0054,12,3,1.25193555522429E-09
908,105766.148572,2640.0022,12,3,4.39999675750732,105766.148572,2640.0022,12,3,1.4218282699585,105766.148572,2640.0022,12,3,1.85592472553253,105766.148572,2640.0022,12,3,1.25193555522429E-09
909,105886.152972,2760.0066,12,3,4.39991188049316,105886.152972,2760.0066,12,3,1.36213493347168,105886.152972,2760.0066,12,3,1.90232038497925,105886.152972,2760.0066,12,3,1.25193555522429E-09
910,106006.151772,2880.0054,12,3,4.39995956420898,106006.151772,2880.0054,12,3,1.30345249176025,106006.151772,2880.0054,12,3,1.94674277305603,106006.151772,2880.0054,12,3,1.25193555522429E-09
911,106126.150472,3000.0041,12,3,4.39998626708984,106126.150472,3000.0041,12,3,1.2473201751709,106126.150472,3000.0041,12,3,1.98925280570984,106126.150472,3000.0041,12,3,1.25193555522429E-09
912,106246.146872,3120.0005,12,3,4.40000438690186,106246.146872,3120.0005,12,3,1.19250106811523,106246.146872,3120.0005,12,3,2.02991628646851,106246.146872,3120.0005,12,3,1.25193555522429E-09
913,106366.149772,3240.0034,12,3,4.40003299713135,106366.149772,3240.0034,12,3,1.13972282409668,106366.149772,3240.0034,12,3,2.06877422332764,106366.149772,3240.0034,12,3,1.25193555522429E-09
914,106486.154472,3360.0081,12,3,4.39992427825928,106486.154472,3360.0081,12,3,1.08829498291016,106486.154472,3360.0081,12,3,2.10590171813965,106486.154472,3360.0081,12,3,1.25193555522429E-09
915,106606.152072,3480.0057,12,3,4.39999389648438,106606.152072,3480.0057,12,3,1.03878307342529,106606.152072,3480.0057,12,3,2.14135694503784,106606.152072,3480.0057,12,3,1.25193555522429E-09
916,106726.146772,3600.0004,12,3,4.40002155303955,106726.146772,3600.0004,12,3,0.991034507751465,106726.146772,3600.0004,12,3,2.17518043518066,106726.146772,3600.0004,12,3,1.25193555522429E-09
917,106846.149972,3720.0036,12,3,4.40004920959473,106846.149972,3720.0036,12,3,0.944717407226563,106846.149972,3720.0036,12,3,2.20743680000305,106846.149972,3720.0036,12,3,1.25193555522429E-09
918,106966.150172,3840.0038,12,3,4.3999719619751,106966.150172,3840.0038,12,3,0.900909423828125,106966.150172,3840.0038,12,3,2.23819971084595,106966.150172,3840.0038,12,3,1.25193555522429E-09
919,107086.152072,3960.0057,12,3,4.39997100830078,107086.152072,3960.0057,12,3,0.858268737792969,107086.152072,3960.0057,12,3,2.26751446723938,107086.152072,3960.0057,12,3,1.25193555522429E-09
920,107206.151972,4080.0056,12,3,4.40003299713135,107206.151972,4080.0056,12,3,0.817085266113281,107206.151972,4080.0056,12,3,2.29543566703796,107206.151972,4080.0056,12,3,1.25193555522429E-09
921,107326.149272,4200.0029,12,3,4.4000129699707,107326.149272,4200.0029,12,3,0.777191162109375,107326.149272,4200.0029,12,3,2.3220067024231,107326.149272,4200.0029,12,3,1.25193555522429E-09
922,107446.147072,4320.0007,12,3,4.39998531341553,107446.147072,4320.0007,12,3,0.740366935729981,107446.147072,4320.0007,12,3,2.34729218482971,107446.147072,4320.0007,12,3,1.25193555522429E-09
923,107566.146572,4440.0002,12,3,4.39997863769531,107566.146572,4440.0002,12,3,0.705081939697266,107566.146572,4440.0002,12,3,2.37136840820312,107566.146572,4440.0002,12,3,1.25193555522429E-09
924,107686.149272,4560.0029,12,3,4.39997386932373,107686.149272,4560.0029,12,3,0.671092987060547,107686.149272,4560.0029,12,3,2.3942973613739,107686.149272,4560.0029,12,3,1.25193555522429E-09
925,107753.617572,4627.4712,12,3,4.40004920959473,107753.617572,4627.4712,12,3,0.651992797851563,107753.617572,4627.4712,12,3,2.40669441223145,107753.617572,4627.4712,12,3,1.25193555522429E-09
926,107873.672608,120.0047,12,4,4.26875591278076,107873.672608,120.0047,12,4,0,107873.672608,120.0047,12,4,2.40669894218445,107873.672608,120.0047,12,4,1.25193555522429E-09
927,107993.672208,240.0043,12,4,4.25634479522705,107993.672208,240.0043,12,4,0,107993.672208,240.0043,12,4,2.40669894218445,107993.672208,240.0043,12,4,1.25193555522429E-09
928,108053.671408,300.0035,12,4,4.25316715240479,108053.671408,300.0035,12,4,0,108053.671408,300.0035,12,4,2.40669894218445,108053.671408,300.0035,12,4,1.25193555522429E-09
929,108173.767444,120.0021,12,5,3.85490131378174,108173.767444,120.0021,12,5,-2.28211498260498,108173.767444,120.0021,12,5,2.40669894218445,108173.767444,120.0021,12,5,0.07606628537178
930,108293.768744,240.0034,12,5,3.80963039398193,108293.768744,240.0034,12,5,-2.28207588195801,108293.768744,240.0034,12,5,2.40669894218445,108293.768744,240.0034,12,5,0.152136534452438
931,108413.769344,360.004,12,5,3.77264022827148,108413.769344,360.004,12,5,-2.281813621521,108413.769344,360.004,12,5,2.40669894218445,108413.769344,360.004,12,5,0.228209421038628
932,108533.771444,480.0061,12,5,3.73785972595215,108533.771444,480.0061,12,5,-2.28204917907715,108533.771444,480.0061,12,5,2.40669894218445,108533.771444,480.0061,12,5,0.304276615381241
933,108653.770544,600.0052,12,5,3.70412158966064,108653.770544,600.0052,12,5,-2.28207969665527,108653.770544,600.0052,12,5,2.40669894218445,108653.770544,600.0052,12,5,0.380347907543182
934,108773.767344,720.002,12,5,3.67138862609863,108773.767344,720.002,12,5,-2.28209781646729,108773.767344,720.002,12,5,2.40669894218445,108773.767344,720.002,12,5,0.456418424844742
935,108893.770244,840.0049,12,5,3.63992118835449,108893.770244,840.0049,12,5,-2.28210163116455,108893.770244,840.0049,12,5,2.40669894218445,108893.770244,840.0049,12,5,0.532487452030182
936,109013.769844,960.0045,12,5,3.61050987243652,109013.769844,960.0045,12,5,-2.28209972381592,109013.769844,960.0045,12,5,2.40669894218445,109013.769844,960.0045,12,5,0.608555793762207
937,109133.770344,1080.005,12,5,3.58324813842773,109133.770344,1080.005,12,5,-2.28213024139404,109133.770344,1080.005,12,5,2.40669894218445,109133.770344,1080.005,12,5,0.684629321098328
938,109253.766944,1200.0016,12,5,3.55801486968994,109253.766944,1200.0016,12,5,-2.28208065032959,109253.766944,1200.0016,12,5,2.40669894218445,109253.766944,1200.0016,12,5,0.760690450668335
939,109373.769844,1320.0045,12,5,3.53444957733154,109373.769844,1320.0045,12,5,-2.2821044921875,109373.769844,1320.0045,12,5,2.40669894218445,109373.769844,1320.0045,12,5,0.836768329143524
940,109493.766144,1440.0008,12,5,3.51183223724365,109493.766144,1440.0008,12,5,-2.28206253051758,109493.766144,1440.0008,12,5,2.40669894218445,109493.766144,1440.0008,12,5,0.912836074829102
941,109613.769344,1560.004,12,5,3.49026107788086,109613.769344,1560.004,12,5,-2.2819995880127,109613.769344,1560.004,12,5,2.40669894218445,109613.769344,1560.004,12,5,0.988907217979431
942,109733.771344,1680.006,12,5,3.4699649810791,109733.771344,1680.006,12,5,-2.28213310241699,109733.771344,1680.006,12,5,2.40669894218445,109733.771344,1680.006,12,5,1.06497037410736
943,109853.766044,1800.0007,12,5,3.45051956176758,109853.766044,1800.0007,12,5,-2.28203678131104,109853.766044,1800.0007,12,5,2.40669894218445,109853.766044,1800.0007,12,5,1.14104044437408
944,109973.767344,1920.002,12,5,3.43210792541504,109973.767344,1920.002,12,5,-2.28214740753174,109973.767344,1920.002,12,5,2.40669894218445,109973.767344,1920.002,12,5,1.21711373329163
945,110093.766544,2040.0012,12,5,3.41452407836914,110093.766544,2040.0012,12,5,-2.28205871582031,110093.766544,2040.0012,12,5,2.40669894218445,110093.766544,2040.0012,12,5,1.2931797504425
946,110213.770344,2160.005,12,5,3.39773750305176,110213.770344,2160.005,12,5,-2.28214359283447,110213.770344,2160.005,12,5,2.40669894218445,110213.770344,2160.005,12,5,1.36925148963928
947,110333.768344,2280.003,12,5,3.38146686553955,110333.768344,2280.003,12,5,-2.28210163116455,110333.768344,2280.003,12,5,2.40669894218445,110333.768344,2280.003,12,5,1.44532084465027
948,110453.765844,2400.0005,12,5,3.3652925491333,110453.765844,2400.0005,12,5,-2.28203868865967,110453.765844,2400.0005,12,5,2.40669894218445,110453.765844,2400.0005,12,5,1.52139437198639
949,110573.767044,2520.0017,12,5,3.34915828704834,110573.767044,2520.0017,12,5,-2.28209972381592,110573.767044,2520.0017,12,5,2.40669894218445,110573.767044,2520.0017,12,5,1.59745645523071
950,110693.770144,2640.0048,12,5,3.33277320861816,110693.770144,2640.0048,12,5,-2.28206253051758,110693.770144,2640.0048,12,5,2.40669894218445,110693.770144,2640.0048,12,5,1.67353212833405
951,110813.767744,2760.0024,12,5,3.31561851501465,110813.767744,2760.0024,12,5,-2.2820873260498,110813.767744,2760.0024,12,5,2.40669894218445,110813.767744,2760.0024,12,5,1.74960148334503
952,110933.767944,2880.0026,12,5,3.29727840423584,110933.767944,2880.0026,12,5,-2.28218746185303,110933.767944,2880.0026,12,5,2.40669894218445,110933.767944,2880.0026,12,5,1.82567024230957
953,111053.767044,3000.0017,12,5,3.27700805664062,111053.767044,3000.0017,12,5,-2.28207397460937,111053.767044,3000.0017,12,5,2.40669894218445,111053.767044,3000.0017,12,5,1.90173625946045
954,111173.769644,3120.0043,12,5,3.25456714630127,111173.769644,3120.0043,12,5,-2.28208065032959,111173.769644,3120.0043,12,5,2.40669894218445,111173.769644,3120.0043,12,5,1.97781121730804
955,111293.766544,3240.0012,12,5,3.22862243652344,111293.766544,3240.0012,12,5,-2.28212833404541,111293.766544,3240.0012,12,5,2.40669894218445,111293.766544,3240.0012,12,5,2.05387663841248
956,111413.770344,3360.005,12,5,3.19771385192871,111413.770344,3360.005,12,5,-2.28213500976562,111413.770344,3360.005,12,5,2.40669894218445,111413.770344,3360.005,12,5,2.12994885444641
957,111533.766144,3480.0008,12,5,3.15985870361328,111533.766144,3480.0008,12,5,-2.28204536437988,111533.766144,3480.0008,12,5,2.40669894218445,111533.766144,3480.0008,12,5,2.20601797103882
958,111653.770244,3600.0049,12,5,3.11382865905762,111653.770244,3600.0049,12,5,-2.28215026855469,111653.770244,3600.0049,12,5,2.40669894218445,111653.770244,3600.0049,12,5,2.2820897102356
959,111773.767644,3720.0023,12,5,3.05485916137695,111773.767644,3720.0023,12,5,-2.28209590911865,111773.767644,3720.0023,12,5,2.40669894218445,111773.767644,3720.0023,12,5,2.35815191268921
960,111861.828744,3808.0634,12,5,2.99997997283936,111861.828744,3808.0634,12,5,-2.28214168548584,111861.828744,3808.0634,12,5,2.40669894218445,111861.828744,3808.0634,12,5,2.41397929191589
961,111981.975792,120.0035,12,6,3.63495826721191,111981.975792,120.0035,12,6,0,111981.975792,120.0035,12,6,2.40669894218445,111981.975792,120.0035,12,6,2.41402435302734
962,112101.976592,240.0043,12,6,3.66489315032959,112101.976592,240.0043,12,6,0,112101.976592,240.0043,12,6,2.40669894218445,112101.976592,240.0043,12,6,2.41402435302734
963,112161.974792,300.0025,12,6,3.67178916931152,112161.974792,300.0025,12,6,0,112161.974792,300.0025,12,6,2.40669894218445,112161.974792,300.0025,12,6,2.41402435302734
964,112218.29562,56.2177,13,2,4.19998455047607,112218.29562,56.2177,13,2,3.25997734069824,112218.29562,56.2177,13,2,0.058495037257671,112218.29562,56.2177,13,2,0
965,112338.308108,120.0002,13,3,4.25519371032715,112338.308108,120.0002,13,3,3.25998306274414,112338.308108,120.0002,13,3,0.166909858584404,112338.308108,120.0002,13,3,0
